EmpID,LastName,FirstName,TeamCode,PosCode,PlayerNo,Age,Weight,Height,YearsOfExp,College
26737,McCaffrey,Christian,SFN,RB,23,27,205,71,7,Stanford
86330,Pringle,Byron,WSC,WR,16,29,203,73,6,Kansas State
59965,McPherson,Evan,CNB,K,2,24,185,71,3,Florida
55216,Shelton,Danny,KCC,DT,71,30,345,74,8,Washington
70314,Davis,Gabe,BFB,WR,13,24,210,74,4,UCF
61490,Blackmon,Mekhi,MNV,CB,11,24,178,71,0,USC
20555,Graham,Jimmy,NOS,TE,80,36,265,79,13,Miami
67933,Jordan,Michael,CAP,G,73,25,315,78,5,Ohio State
54193,Hudson,Tanner,CNB,TE,87,28,239,77,4,Southern Arkansas
57765,Oliver,Josh,MNV,TE,84,26,259,77,5,San José State
20764,Carter II,Michael,NYJ,CB,30,24,184,70,3,Duke
57841,Mattison,Alexander,MNV,RB,2,25,215,71,5,Boise State
23048,Taylor,Tyrod,NYG,QB,2,34,217,73,13,Virginia Tech
72265,Howard,Travin,BFB,LB,45,27,219,73,5,TCU
31663,Williamson,Kendall,CHB,S,36,22,203,72,0,Stanford
46628,Keene,Dalton,HST,TE,40,24,251,76,2,Virginia Tech
74382,Nixon,Keisean,GBP,CB,25,26,200,70,5,South Carolina
73276,Owens,Jonathan,GBP,S,34,28,210,71,5,Missouri Western
29861,Robinson,Curtis,SFN,LB,59,25,235,75,3,Stanford
97204,Ollison,Qadree,JKJ,RB,38,26,232,73,4,Pittsburgh
87081,Wilson,Tyree,LVR,DE,9,23,275,78,0,Texas Tech
37795,Karlaftis,George,KCC,DE,56,22,263,76,2,Purdue
59132,Nichols,Lew,GBP,RB,32,22,220,70,0,Central Michigan
54436,Jones,Truman,KCC,DE,57,23,250,76,0,Harvard
37672,Warren,Carter,NYJ,OT,67,24,323,77,0,Pittsburgh
40517,Arnold,Dan,PHE,TE,46,28,240,78,7,Wisconsin- latteville
57058,Jackson,Tarron,PHE,DE,75,25,254,74,3,Coastal Carolina
28186,Dickerson,Matt,KCC,DT,93,27,292,77,5,UCLA
97779,Stephens,Brandon,BLR,CB,21,25,213,73,3,SMU
85514,Nijman,Yosh,GBP,OT,73,27,314,79,4,Virginia Tech
16367,Hardy,Anderson,KCC,C,68,23,301,78,0,Appalachian State
90209,Board,Chris,NEP,LB,45,28,244,74,6,North Dakota State
16492,Wilson,Marco,AZC,CB,20,24,191,72,3,Florida
55348,Pacheco,Isiah,KCC,RB,10,24,216,70,2,Rutgers
68435,Ward,Denzel,CLB,CB,21,26,190,71,6,Ohio State
85296,Ruckert,Jeremy,NYJ,TE,89,23,250,77,2,Ohio State
48042,Jones,Jordan,LAR,CB,38,23,186,70,0,Rhode Island
40902,Houston,James,DTL,LB,41,24,245,73,2,Jackson State
20011,Johnson,C.J.,DTL,S,2,25,208,71,4,Florida
63293,Sewell,Nephi,NOS,LB,45,24,228,72,1,Utah
65092,Kelly,Dennis,PHE,OT,79,33,321,80,12,Purdue
94110,Hainsey,Robert,TBB,C,70,25,306,76,3,Notre Dame
28019,Dobbs,Joshua,AZC,QB,15,28,220,75,7,Tennessee
26559,Rapp,Taylor,BFB,S,20,25,208,72,5,Washington
36120,Roach,Malcolm,NOS,DE,97,25,290,75,4,Texas
66156,Pickett,Kenny,PTS,QB,8,25,220,75,2,Pittsburgh
16105,Greaney,Thomas,CLB,TE,81,25,250,78,0,UAlbany
22523,Taylor,Patrick,GBP,RB,27,25,217,74,3,Memphis
16142,Hollins,Mack,ATF,WR,18,29,221,76,7,North Carolina
24420,Smith,Jordan,JKJ,LB,92,25,250,78,3,UAB
13826,Bright,Cam,CLB,LB,49,24,221,72,1,Washington
49592,Wright,Alex,CLB,DE,91,22,267,77,2,UAB
45452,Williams,Garrett,AZC,CB,21,22,192,70,0,Syracuse
71721,Bolles,Garett,DVB,OT,72,31,300,77,7,Utah
29420,Bynum,Terrell,LAC,WR,35,25,188,72,0,USC
32751,Taylor,Trent,CNB,WR,11,29,181,68,6,Louisiana Tech
17369,Butler,Hakeem,PTS,WR,21,27,227,77,2,Iowa State
85875,Dalman,Drew,ATF,C,67,24,300,75,3,Stanford
18982,Bridges,Shemar,BLR,WR,85,25,208,76,1,Fort Valley State
37210,Jolly,Shaun,LAR,CB,22,24,180,69,2,Appalachian State
11384,Sutton,Cameron,DTL,CB,1,28,180,71,7,Tennessee
80323,Alie-Cox,Mo,INC,TE,81,29,267,77,6,VCU
31469,Braswell,Christian,JKJ,CB,36,23,181,70,0,Rutgers
45041,Luton,Jake,CAP,QB,16,27,224,78,3,Oregon State
43289,Allen,Devon,PHE,WR,82,28,190,73,1,Oregon
38263,Boyle,Tim,NYJ,QB,7,28,232,76,5,Eastern Kentucky
66800,Lawrence II,Dexter,NYG,DT,97,25,342,76,5,Clemson
40522,Anenih,David,AZC,LB,57,24,245,74,2,Houston
42446,Wishnowsky,Mitch,SFN,P,18,31,220,74,5,Utah
86711,French,Wesley,INC,C,62,26,307,76,2,Western Michigan
78697,Huff,Bryce,NYJ,DE,47,25,255,75,4,Memphis
91409,Ricard,Patrick,BLR,FB,42,29,305,75,7,Maine
70144,Pinion,Bradley,ATF,P,13,29,229,77,9,Clemson
73246,Baker,Jerome,MMD,LB,55,26,225,74,6,Ohio State
12169,Farrell,Luke,JKJ,TE,89,25,250,77,3,Ohio State
33863,Silvera,Nesta,LVR,DT,97,23,315,74,0,Arizona State
17790,Allen,Austin,GBP,TE,49,24,253,80,1,Nebraska
86528,Levis,Will,TNT,QB,8,24,229,76,0,Kentucky
91291,Greenlaw,Dre,SFN,LB,57,26,230,72,5,Arkansas
64227,Johnson,Dyontae,NYG,LB,54,22,230,74,0,Toledo
81675,McCullough,Liam,ATF,LS,49,26,237,74,2,Ohio State
19278,Hightower,John,LAC,WR,84,27,190,74,2,Boise State
81476,Mafe,Boye,STS,LB,53,24,261,76,2,Minnesota
65422,Brownlee,Jason,NYJ,WR,16,24,198,74,0,Southern Miss
40307,Godchaux,Davon,NEP,DT,92,28,330,75,7,LSU
59459,Andrews,Mark,BLR,TE,89,27,256,77,6,Oklahoma
63659,Ta'amu,Jordan,MNV,QB,4,25,221,75,1,Ole Miss
97812,Wade,Barrington,CHB,LB,17,25,210,73,1,Iowa
84792,Williams,Marcus,BLR,S,32,26,195,73,7,Utah
77674,Peko,Kyle,TNT,DT,95,30,305,73,5,Oregon State
16096,Golden,Markus,PTS,LB,54,32,260,74,9,Missouri
14709,Vickers,Kendal,BFB,DT,93,28,295,75,3,Tennessee
28175,Thomas,Juanyeh,DLC,S,30,23,217,75,1,Georgia Tech
32077,Marable,CJ,NEP,RB,37,26,200,70,1,Coastal Carolina
35906,Tune,Clayton,AZC,QB,15,24,220,75,0,Houston
13777,Shepherd,Nathan,NOS,DT,93,29,315,76,6,Fort Hays State
36007,Skinner,JL,DVB,S,34,22,220,76,0,Boise State
34065,Brown,Spencer,BFB,OT,79,25,311,80,3,Northern Iowa
82846,Trahan,Christian,CNB,TE,85,24,256,74,0,Houston
43771,Moore,DJ,CHB,WR,2,26,210,72,6,Maryland
57651,Hinton,Christopher,LAC,DT,91,22,310,76,1,Michigan
15844,Dwelley,Ross,SFN,TE,82,28,235,77,6,San Diego
98415,Moton,Taylor,CAP,OT,72,29,325,77,7,Western Michigan
34811,Lynch,James,MNV,DT,92,24,295,76,4,Baylor
53449,Schneider,Cole,GBP,C,61,25,309,75,1,UCF
78129,Mosely,Quandre,NEP,CB,34,24,198,73,1,Kentucky
54645,Harty,Deonte,BFB,WR,11,25,170,66,5,Assumption
76799,Luciano,Corey,SFN,C,61,25,307,76,0,Washington
24161,Bryant,Coby,STS,CB,8,24,193,73,2,Cincinnati
89876,Buggs,Isaiah,DTL,DE,96,26,335,75,5,Alabama
94922,Barcoo,Luq,PTS,CB,35,25,180,73,2,San Diego State
19310,Cowart,Byron,HST,DT,90,27,300,75,4,Maryland
69353,Smith Jr.,Irv,CNB,TE,81,25,240,74,5,Alabama
69854,Gaskin,Myles,MMD,RB,37,26,194,70,5,Washington
83308,Anderson,Alec,BFB,OT,70,23,305,77,1,UCLA
66213,Cunningham,Zach,PHE,LB,52,28,238,75,7,Vanderbilt
71696,Neal,Evan,NYG,OT,73,22,350,79,2,Alabama
16340,Wynn,Isaiah,MMD,OT,77,27,310,74,6,Georgia
30739,Robinson,A'Shawn,NYG,DT,91,28,320,75,8,Alabama
54543,McLaughlin,Chase,TBB,K,4,27,175,73,5,Illinois
33986,Quessenberry,David,BFB,OT,77,32,310,77,6,San José State
57356,Trautman,Adam,DVB,TE,82,26,253,77,4,Dayton
20644,Collier,L.J.,AZC,DE,91,27,291,74,5,TCU
28496,Rowe,Eric,CAP,CB,20,30,205,73,9,Utah
30497,Thomas,Daniel,JKJ,S,20,25,215,70,4,Auburn
87529,Lang,Terrance,LAC,DE,69,24,282,76,0,Colorado
79170,Neal,Keanu,PTS,S,31,28,211,72,8,Florida
30242,Oweh,Odafe,BLR,LB,99,24,251,77,3,Penn State
15204,Charlton,Randy,MMD,DE,90,23,265,75,0,Mississippi State
39747,Durant,Cobie,LAR,CB,14,25,180,71,2,South Carolina State
29438,Evans,Bobby,JKJ,OT,61,26,312,76,4,Oklahoma
68047,Lindstrom,Chris,ATF,G,63,26,307,75,5,Boston College
42574,Miller,Kolton,LVR,OT,74,27,325,80,6,UCLA
72337,Gray,Vincent,LAR,CB,36,23,192,74,1,Michigan
92153,Sullivan,Chandon,PTS,CB,34,27,189,71,6,Georgia State
18597,Reed,Jayden,GBP,WR,11,23,187,71,0,Michigan State
86758,Hobbs,Nate,LVR,CB,39,24,195,72,3,Illinois
25373,Garcia,Max,NOS,G,73,31,309,76,9,Florida
13281,Zierer,Kilian,HST,OT,66,25,312,79,0,Auburn
66552,Banks,Aaron,SFN,G,65,25,325,77,3,Notre Dame
87975,Harris,Charles,DTL,DE,53,28,250,75,7,Missouri
74696,Bridgewater,Teddy,DTL,QB,50,30,212,74,10,Louisville
68200,Clapp,Will,LAC,C,76,26,311,77,6,LSU
24491,Amadi,Ugo,NOS,S,0,26,201,69,5,Oregon
35346,Mollette,Alex,DTL,C,61,25,294,76,1,Marshall
75807,Haselwood,Jadon,PHE,WR,87,22,215,74,0,Arkansas
13821,Moody,Jaylen,CNB,LB,44,24,222,72,0,Alabama
18652,Deiter,Michael,HST,C,63,26,315,78,5,Wisconsin
21573,Anderson,Nick,NOS,LB,40,23,230,71,0,Tulane
55589,Tecklenburg,Sam,CAP,C,68,26,310,76,2,Baylor
82966,Gillan,Jamie,NYG,P,6,26,207,73,5,Arkansas-Pine Bluff
76943,O'Donnell,Carter,INC,OT,61,24,305,77,2,Alberta
13396,Russell,Chapelle,PTS,LB,49,26,230,73,3,Temple
59945,Benson,Trinity,DTL,WR,19,26,192,72,3,East Central (OK)
84015,Jeudy,Jerry,DVB,WR,10,24,193,73,4,Alabama
61866,Harris,De'Jon,WSC,LB,45,25,245,72,2,Arkansas
62984,Smith,Kobe,NYG,DT,72,25,312,74,1,South Carolina
91997,Goodwin,C.J.,DLC,CB,29,33,190,75,8,PennWest California
62647,Moore,Jason,DTL,WR,29,28,213,74,4,Findlay
17094,Joseph,Kelvin,DLC,CB,1,22,192,73,3,Kentucky
24211,Bolden,Isaiah,NEP,CB,7,23,205,74,0,Jackson State
50809,Harris,Jalen,CHB,DE,59,24,257,76,0,Arizona
24768,Beck,Andrew,HST,FB,47,27,255,75,5,Texas
39376,Jones Jr.,Andre,WSC,DE,48,24,258,77,0,Louisiana
29371,Sims,Ben,MNV,TE,81,23,250,77,0,Baylor
92826,Durden,Cory,DTL,DT,90,24,305,76,0,NC State
54684,St-Juste,Benjamin,WSC,CB,25,25,200,75,3,Minnesota
97935,Werner,Pete,NOS,LB,20,24,242,75,3,Ohio State
61748,Kirkwood,Keith,NOS,WR,18,29,210,75,4,Temple
95014,Carpenter,Tariq,GBP,LB,24,24,230,75,2,Georgia Tech
98073,Johnson,Buddy,CHB,LB,50,24,240,74,2,Texas A&M
26605,Cole Sr.,Keelan,LVR,WR,84,30,194,73,7,Kentucky Wesleyan
17271,Toohill,Casey,WSC,DE,95,27,254,77,4,Stanford
56922,Singleton,Alex,DVB,LB,49,29,240,74,5,Montana State
73988,Humphrey,Creed,KCC,C,52,24,302,76,3,Oklahoma
72179,Daniels,Darrell,DTL,TE,86,28,246,75,6,Washington
10674,McCoy,Colt,AZC,QB,12,36,212,73,14,Texas
77852,Willis,Jordan,LVR,DE,99,28,270,76,7,Kansas State
83687,Okudah,Jeff,ATF,CB,1,24,205,73,4,Ohio State
74275,Thomas,Jordan,CAP,LB,48,27,280,77,4,Mississippi State
37590,Johnson,Quindell,LAR,S,39,23,201,72,0,Memphis
90696,Urban,Brent,BLR,DE,97,32,309,79,10,Virginia
40920,Sinnett,Reid,CNB,QB,7,26,225,76,2,San Diego
25533,Carter,Zach,CNB,DT,95,24,290,76,2,Florida
30299,Ebukam,Samson,INC,DE,52,28,245,75,7,Eastern Washington
12117,Cheeseman,Camaron,WSC,LS,54,25,237,76,3,Michigan
86089,Biggers,Caleb,CLB,CB,39,23,202,70,0,Boise State
32491,Williams,Rodney,PTS,TE,87,25,235,76,1,UT Martin
74786,Lewis,Tyquan,INC,DE,94,28,267,75,6,Ohio State
44989,Webster,Nsimba,CHB,WR,83,27,180,70,4,Eastern Washington
29303,Winn,Dresser,LAR,QB,16,24,215,74,0,UT Martin
71488,Davis,Davion,AZC,WR,10,26,195,71,2,Sam Houston State
69521,Banogu,Ben,DLC,DE,94,27,252,75,5,TCU
50646,James,Richie,KCC,WR,17,27,185,69,6,Middle Tennessee
97627,Houston,Dennis,DLC,WR,17,24,198,73,1,Western Illinois
91981,Clark,Macon,CHB,S,25,24,203,71,0,Tulane
29224,Edwards,Mike,KCC,S,21,27,205,70,5,Kentucky
71043,Reed,Chris,MNV,G,62,31,314,75,8,Minnesota State Moorhead
62056,Wright,Darnell,CHB,OT,58,22,335,78,0,Tennessee
70922,Nichols,Rayshad,BLR,DT,91,24,305,74,1,Stephen F. Austin
17787,Tryon-Shoyinka,Joe,TBB,LB,9,24,259,77,3,Washington
51530,Slayton,Chris,GBP,DT,98,27,307,76,1,Syracuse
54122,Dale,DJ,BFB,DT,61,22,300,75,0,Alabama
83453,Tuipulotu,Tuli,LAC,LB,45,20,266,75,0,USC
75001,Stromberg,Ricky,WSC,C,53,22,313,76,0,Arkansas
10860,Enechukwu,Ikenna,ATF,DE,79,23,269,76,0,Rice
83648,Wise Jr.,Deatrich,NEP,DE,91,29,280,78,7,Arkansas
22008,Barton,Jackson,AZC,OT,66,28,302,79,5,Utah
11616,Armstrong,Cornell,ATF,CB,22,27,185,71,5,Southern Miss
96265,Johnson,Antonio,JKJ,S,26,21,195,75,0,Texas A&M
15410,Johnson,Cephus,TBB,WR,28,23,220,77,0,SE Louisiana
49793,Jones,D'Anthony,CHB,DT,63,24,270,74,0,Houston
72800,Turner,Billy,NYJ,OT,54,31,313,77,10,North Dakota State
23711,Fumagalli,Troy,SFN,TE,88,28,248,78,5,Wisconsin
30171,Garcia,Elijah,DVB,DT,95,25,302,77,1,Rice
13740,Howell,Sam,WSC,QB,14,22,220,73,2,North Carolina
89831,Karras,Ted,CNB,C,64,30,310,76,8,Illinois
44794,Pola-Mao,Isaiah,LVR,S,20,24,205,76,2,USC
31126,Hall,Bryce,NYJ,CB,37,25,202,73,4,Virginia
35995,Jones,Benito,DTL,DT,94,25,335,73,3,Ole Miss
32721,Poyer,Jordan,BFB,S,21,32,191,72,11,Oregon State
22474,Delaney,Dee,TBB,CB,30,28,200,71,3,Miami
80055,McCray,Justin,CAP,G,64,31,315,75,7,UCF
95812,Young,Byron,LAR,LB,0,25,250,74,0,Tennessee
19671,Fuller,Kendall,WSC,CB,29,28,198,71,8,Virginia Tech
11382,Bouyer-Randle,Brandon,TBB,LB,53,26,241,74,0,UConn
48175,Wilcox,Mitchell,CNB,TE,84,26,250,76,4,South Florida
32899,Perry,Jamal,MMD,CB,46,28,182,70,5,Iowa State
20187,Shatley,Tyler,JKJ,C,69,32,305,75,10,Clemson
80611,Morris,Wanya,KCC,OT,64,22,307,78,0,Oklahoma
41908,Ward,Jay,MNV,S,20,23,188,73,0,LSU
10930,McKee,Tanner,PHE,QB,10,23,231,78,0,Stanford
72813,Johnson,Zack,TNT,G,68,26,315,78,1,North Dakota State
82398,Wilson,Michael,AZC,WR,14,23,213,74,0,Stanford
27582,Gardner,Don,TBB,CB,36,25,180,73,1,South Dakota State
26104,Miller,Scott,ATF,WR,16,26,174,69,5,Bowling Green
97605,Gilbert,Zyon,NYG,CB,38,24,182,73,1,Florida Atlantic
77613,Lee,Ricky,CAP,OT,61,23,305,78,0,North Carolina A&T
48066,Dunn,Michael,CLB,G,68,28,315,77,4,Maryland
44434,Hinish,Kurt,HST,DT,93,24,300,74,2,Notre Dame
41455,Gossett,Colby,CLB,G,72,28,311,77,4,Appalachian State
81695,Brown,Evan,STS,C,63,26,320,74,5,SMU
27199,Lacy,Chris,LVR,WR,15,27,205,75,1,Oklahoma State
22030,Johnson III,Johnny,HST,WR,88,24,199,73,1,Oregon
84907,Phillips,Jaelan,MMD,LB,15,24,263,77,3,Miami
85011,Colbert,Adrian,CHB,S,23,29,205,74,6,Miami
45184,Graham,Brandon,PHE,DE,55,35,265,74,14,Michigan
60819,Evans,Ethan,LAR,P,42,22,231,75,0,Wingate
69474,Mays,Cade,CAP,G,66,24,325,78,2,Tennessee
20740,Avery,Tre,TNT,CB,23,26,181,71,2,Rutgers
66491,Herring,Malik,KCC,DE,94,25,275,75,2,Georgia
56205,Beckham Jr.,Odell,BLR,WR,3,30,198,71,9,LSU
34010,Powell,Brandon,MNV,WR,19,27,181,68,6,Florida
33202,Goodwin,Marquise,CLB,WR,19,32,185,69,10,Texas
69877,Bryan,Taven,INC,DT,96,27,291,76,6,Florida
37618,Baker-Williams,Tyler,LAC,S,44,23,206,72,0,NC State
76965,Pittman Jr.,Michael,INC,WR,11,25,223,76,4,USC
75210,Johnson II,Eric,INC,DT,93,25,299,76,2,Missouri State
38336,Reader,DJ,CNB,DT,98,29,335,75,8,Clemson
99738,Reynolds,Craig,DTL,RB,13,27,216,71,2,Kutztown
69960,Taylor-Britt,Cam,CNB,CB,29,23,202,71,2,Nebraska
23520,Blanton,Kendall,KCC,TE,80,27,262,78,3,Missouri
33912,Everett,Gerald,LAC,TE,7,29,250,75,7,South Alabama
42568,Jones,Aaron,GBP,RB,33,28,208,69,7,UTEP
33429,Cook,Dalvin,NYJ,RB,33,28,210,70,7,Florida State
81552,Esch,Leighton,DLC,LB,55,27,256,76,6,Boise State
12983,Tinsley,Mitchell,WSC,WR,86,23,205,73,0,Penn State
92062,Gay,Matt,INC,K,7,29,232,72,5,Utah
18227,Brown,Marquise,AZC,WR,2,26,180,69,5,Oklahoma
16091,Shavers,Tyrell,BFB,WR,80,24,210,78,0,Middle Tennessee
31884,Pinnock,Jason,NYG,S,27,24,205,72,3,Pittsburgh
76103,Charlton,Taco,SFN,DE,77,28,270,77,6,Michigan
37070,Parker,AJ,SFN,CB,47,25,185,71,2,Kansas State
79936,Mayfield Jr.,Corey,BLR,CB,39,23,190,71,0,UTSA
45489,Sternberger,Jace,BFB,TE,83,27,251,76,4,Texas A&M
20195,McBride,DeWayne,MNV,RB,37,22,209,70,0,UAB
18654,Murchison,Larrell,LAR,DT,52,26,297,74,4,NC State
30938,Waitman,Corliss,NEP,P,15,28,215,74,2,Mississippi State
52993,Spillane,Robert,LVR,LB,41,27,229,73,5,Western Michigan
44621,Martin,Oliver,JKJ,WR,88,24,200,73,0,Nebraska
62435,Dye,Troy,MNV,LB,45,26,225,75,4,Oregon
13474,Kidd,Lewis,NOS,G,66,25,311,78,2,Montana State
32024,White,Quavian,AZC,CB,37,23,187,68,0,Georgia State
78674,Bates,Ryan,BFB,G,71,26,302,76,4,Penn State
90425,Ivey,DJ,CNB,CB,38,23,192,73,0,Miami
12376,Johnson,D'Ernest,JKJ,RB,25,27,208,70,5,South Florida
96515,Kramer,Doug,CHB,C,68,25,300,74,2,Illinois
91781,Kelly Jr.,John,CLB,RB,41,26,208,70,2,Tennessee
49683,Hayes,Josh,TBB,S,32,24,197,71,0,Kansas State
57010,Bresee,Bryan,NOS,DT,90,21,305,77,0,Clemson
75965,Johnson,Brandon,DVB,WR,89,25,195,74,2,UCF
48431,Baker,Budda,AZC,S,3,27,195,70,7,Washington
52278,Merrill,Forrest,DVB,DT,68,27,338,73,3,Arkansas State
15775,Scott,Tyler,CHB,WR,13,21,185,71,0,Cincinnati
92311,Ledbetter,Jeremiah,JKJ,DE,99,29,299,75,2,Arkansas
60599,Johnson,Roschon,CHB,RB,30,22,223,74,0,Texas
46371,McPhearson,Zech,PHE,CB,27,25,191,71,3,Texas Tech
17579,Davis,Tae,ATF,LB,50,27,224,73,5,Chattanooga
45127,Reaves,Jeremy,WSC,S,39,26,200,71,4,South Alabama
49665,Riley,Jordon,NYG,DT,95,25,325,77,0,Oregon
45170,McNichols,Jeremy,SFN,RB,33,27,205,69,4,Boise State
16045,Delance,Jean,GBP,OT,79,25,303,76,1,Florida
97652,Williams,Jamaal,NOS,RB,30,28,224,72,7,BYU
81406,King II,Desmond,HST,CB,0,28,200,70,7,Iowa
66140,Hyatt,Jalin,NYG,WR,84,21,185,72,0,Tennessee
95948,Williams,Mike,LAC,WR,81,28,218,76,7,Clemson
64767,Sampson,Caleb,INC,DT,68,25,306,75,0,Kansas
87185,Olave,Chris,NOS,WR,12,23,187,72,2,Ohio State
99270,Dupree,Bud,ATF,LB,48,30,269,76,9,Kentucky
15636,Fuller,Kyle,DVB,C,51,29,315,76,5,Baylor
79124,Dotson,Jahan,WSC,WR,1,23,182,71,2,Penn State
15958,Collins,Zaven,AZC,LB,25,24,260,76,3,Tulsa
75691,Prentice,Adam,NOS,FB,46,26,245,72,3,South Carolina
61061,Diggs,Quandre,STS,S,6,30,197,69,9,Texas
72687,Smith,Nolan,PHE,LB,3,22,238,74,0,Georgia
55190,Goldman,Eddie,ATF,DT,91,29,332,75,7,Florida State
91989,Ismael,Keith,SFN,C,67,25,310,75,3,San Diego State
76868,Jones,Nic,KCC,CB,31,21,189,72,0,Ball State
75863,Tezino,Kyahva,SFN,LB,51,26,235,72,0,San Diego State
57508,Johnson,Fred,PHE,OT,50,26,326,79,5,Florida
78123,Robinson,Kenny,PTS,S,41,24,200,74,3,West Virginia
98403,Driskel,Jeff,AZC,QB,19,30,235,76,8,Louisiana Tech
68853,Arcuri,AJ,LAR,OT,61,26,320,79,2,Michigan State
27487,Parkinson,Colby,STS,TE,84,24,251,79,4,Stanford
56183,Bradbury,Garrett,MNV,C,56,28,300,75,5,NC State
72089,McMichael,Kyler,AZC,CB,48,23,202,72,1,North Carolina
73610,Doyle,Tommy,BFB,OT,72,25,320,80,3,Miami (OH)
85010,Moreau,Fabian,DVB,CB,36,29,198,72,7,UCLA
86656,Eifler,Milo,WSC,LB,46,25,225,74,2,Illinois
45999,Mullens,Nick,MNV,QB,12,28,210,72,5,Southern Miss
22153,Daley,Dennis,AZC,G,71,27,325,78,5,South Carolina
54574,Asamoah II,Brian,MNV,LB,33,23,226,72,2,Oklahoma
18970,Mason,Ben,BLR,FB,38,24,258,75,1,Michigan
99525,Jones,Ronald,DLC,RB,32,26,208,71,6,USC
69692,Dobbins,J.K.,BLR,RB,27,24,215,70,4,Ohio State
10745,Walter,Austin,LVR,RB,32,27,202,68,3,Rice
40612,Nailor,Jalen,MNV,WR,83,24,190,72,2,Michigan State
44631,Proehl,Blake,MNV,WR,13,24,190,73,3,East Carolina
19079,Turner,Cole,WSC,TE,85,23,240,78,2,Nevada
57963,Barnes,Derrick,DTL,LB,55,24,240,72,3,Purdue
67130,Rhodes,Luke,INC,LS,46,30,238,74,7,William & Mary
42328,Fountain,Daurice,CHB,WR,82,27,210,73,4,Northern Iowa
12658,Bell,Blake,KCC,TE,81,32,252,78,9,Oklahoma
27422,Boswell,Chris,PTS,K,9,32,185,74,9,Rice
87390,Johnson,Ty,BFB,RB,25,25,210,70,5,Maryland
44781,Mathieu,Tyrann,NOS,S,32,31,190,69,11,LSU
35302,Brents,JuJu,INC,CB,29,23,198,75,0,Kansas State
96709,Campbell,Jack,DTL,LB,46,23,243,77,0,Iowa
33077,Hamlin,Damar,BFB,S,3,25,200,72,3,Pittsburgh
37677,Jackson,Samuel,JKJ,G,62,24,330,77,0,UCF
51252,Woods,Jelani,INC,TE,80,24,253,79,2,Virginia
35630,Woods,Robert,HST,WR,2,31,195,72,11,USC
42609,Allen,Keenan,LAC,WR,13,31,211,74,11,California
87187,Elliss,Noah,PHE,DT,61,24,346,76,2,Idaho
95848,Jones Jr.,Steven,TNT,CB,36,24,188,70,0,Appalachian State
94653,Harris,Kevin,NEP,RB,36,22,225,70,2,South Carolina
76830,Masterson,Luke,LVR,LB,59,25,220,73,2,Wake Forest
66447,Campbell,De'Vondre,GBP,LB,59,30,232,76,8,Minnesota
18030,Gallup,Michael,DLC,WR,13,27,198,73,6,Colorado State
59465,Pesefea Jr.,Tautala,CNB,DT,53,23,314,75,0,Arizona State
15966,Greenard,Jonathan,HST,DE,52,26,263,75,4,Florida
12621,Shepard,Sterling,NYG,WR,3,30,196,70,8,Oklahoma
45289,Stevenson,Tyrique,CHB,CB,29,23,214,72,0,Miami
11474,Thompson,Darwin,LVR,RB,30,26,200,68,3,Utah State
75188,Jenkins,Teven,CHB,OT,76,25,321,78,3,Oklahoma State
51455,Phillips,Harrison,MNV,DT,97,27,307,75,6,Stanford
73488,Copeland,Jacob,MNV,WR,28,24,203,72,1,Maryland
68793,Hunter,Danielle,MNV,LB,99,28,263,77,9,LSU
65356,Coley,Trevon,TNT,DT,97,29,310,73,6,Florida Atlantic
20210,Laulile,Tomasi,DVB,DT,61,28,300,75,1,BYU
76538,VanValkenburg,Zach,LAR,LB,51,25,263,76,1,Iowa
18629,Rankins,Sheldon,HST,DT,98,29,305,74,8,Louisville
46215,Vera-Tucker,Alijah,NYJ,G,75,24,308,77,3,USC
16143,Maddox,Avonte,PHE,CB,29,27,184,69,6,Pittsburgh
48059,Benson,Seth,DVB,LB,57,24,231,72,0,Iowa
76446,Hoosman,Tyler,LAC,RB,44,24,214,71,0,North Dakota
15495,Ott,Tyler,BLR,LS,49,31,252,75,9,Harvard
98901,Jacobs,Demontrey,DVB,OT,71,24,315,78,0,South Florida
72347,Walker,Travon,JKJ,LB,44,22,272,77,2,Georgia
67923,Brown IV,Earnest,LAR,DE,90,24,270,77,1,Northwestern
73616,Kennedy,Tom,DTL,WR,85,27,195,70,3,Bryant University
80020,Snell Jr.,Benny,DTL,RB,38,25,224,70,5,Kentucky
93187,Saldiveri,Nick,NOS,OT,64,23,316,78,0,Old Dominion
39138,Phillips,Jordan,BFB,DT,97,30,341,78,9,Oklahoma
78530,Evans,Akayleb,MNV,CB,21,24,198,74,2,Missouri
29999,Hairston,Troy,HST,FB,34,24,245,71,2,Central Michigan
53759,White,Tre'Davious,BFB,CB,27,28,192,71,7,LSU
97330,Okoronkwo,Ogbo,CLB,DE,54,28,250,74,6,Oklahoma
50141,Cook,Dylan,PTS,OT,60,25,305,78,1,Montana
29887,Tomlinson,Eric,HST,TE,87,31,265,78,8,UTEP
29454,Moss,Riley,DVB,CB,37,23,193,72,0,Iowa
55546,Garoppolo,Jimmy,LVR,QB,10,31,225,74,10,Eastern Illinois
82629,Cleveland,Ben,BLR,G,66,24,357,78,3,Georgia
92666,Simpson,John,BLR,G,76,26,330,76,4,Clemson
83607,Wooden,Colby,GBP,DT,96,22,273,76,0,Auburn
92180,Pappoe,Owen,AZC,LB,44,22,225,72,0,Auburn
58072,Billings,Andrew,CHB,DT,97,28,311,73,7,Baylor
